id,name,parent_company
24879,devyser ab instrumentvagen,Devyser Holding Ab
24881,picis clinical solutions inc,Picis Clinical Solutions Inc.
24882,hypertec inc,Independent
24883,abbott critical care systems abbott laboratorieshospital products di,Independent
24886,thought technology ltd,Independent
24887,hewlett packard waltham division,Independent
24889,mycone dental supply co inc dba keystone industries,Keystone Industries
24890,perkin elmer life sciences inc,Independent
24893,the stevens company limited alberta division,Stevens Company Limited The
24899,stratec medical,Independent
24900,hemaquebec,Héma-Québec
24902,siemens canada limited,Independent
24903,terumo medical corporation elkton,Tender Corporation
24906,precision biologic inc,Precision Biologic Inc
24907,bausch  lomb canada inc,"Bausch Health Cos., Inc."
24909,meridian diagnostics inc,American Diagnostica Inc.
24914,change healthcare canada company,Change Healthcare Holdings Llc
24915,haemonetics manufacturing inc,Independent
24917,superior glove works ltd,Independent
24921,personal vending products limited,Independent
24924,faaborg rehab,Independent
24925,spectrum dynamics medical ltd,Spectrum Dynamics Medical Ltd
24926,agilent technologies canada inc,"Agilent Technologies, Inc."
24929,the lifemed group inc,Lifemed Group Inc The
24930,mediquest healthchek networkevie health technologies inc,Independent
24931,diamond athletic medical supplies inc,Diamond Athletic Medical Supplies Inc
24937,durex canada div of ssl canada inc,Independent
24938,respironics ireland ltd,Independent
24939,ge healthcare biosciences corp,General Electric Company
24941,norwex canada inc,Norwex Usa Inc.
24943,pulmonox medical inc,Independent
24950,genzyme canada a division of sanofiaventis canada inc,Independent
24953,permobil ltd,Investor Ab
24956,applied cardiac systems inc,Applied Cardiac Systems Inc.
24957,blue torch med tech,Independent
24958,maguet sas,Independent
24959,mcgaw inc,Independent
24960,chattanooga canada,Independent
24961,nucletron corporation,Independent
24965,alfresa pharma corporation,Alfresa Holdings Corporation
24968,braemed ltd,Braemed Ltd.
24971,shoppers drug martpharmaprix,George Weston Ltd.
24972,cerum dental supplies ltd,Cerum Dental Supplies Ltd
24974,theradome inc,Theradome Inc.
24975,human care canada inc,Human Care Canada Inc
24978,stryker medical quebec lp,Independent
24980,et endodontic technologies inc,Independent
24981,panoramic rental corporation,Young Innovations Inc.
24982,keir surgical ltd,Pacific Surgical Holdings Ltd
24983,merit medical canada ltd,Merit Medical Systems Inc
24984,stille ab,Linc Ab
24985,philips medical systems nederland bv holanda,Independent
24986,young microbrush,Young Innovations Inc.
24988,diagnostics biochem canada inc,Diagnostics Biochem Canada Inc
24991,primed canada inc,Independent
24994,a  d instruments canada inc dba auto control medical,A&D Company
24999,pall medical canadadiv of pall canada ltd,Independent
25000,dentsply int in also trading as united dental manufacturers,Dentsply Sirona Inc.
25003,tulip medical products,Independent
25007,kci medical canada inc,Independent
25013,innovision aps,Innovision Aps
25014,altimate medical inc,Altimate Medical Inc.
25015,wholesale medical network inc,Independent
25016,kavo dental technologies llc dba pelton and crane aribex,Danaher Corporation
25020,insulinpumpsca inc,Independent
25021,dentsply international inc dentsply tulsa dental specialties,Dentsply Sirona Inc.
25024,sublimator inc,Independent
25029,ag liquidation,Independent
25030,provincial medical supplies ltd,Provincial Medical Supplies Limited
25031,merz pharma canada ltd,Merz Holding Gmbh & Co. Kg
25032,ceraver  les laboratoires osteal medical,Ceraver
25035,canadian cardiovascular products ltd,Independent
25036,heritage management limited,Independent
25037,zimmer biomet dental canada inc  zimmer biomet dentaire canada inc,Zimmer Biomet Holdings
25038,arrow international inc subsidiary of teleflex incorporated,Teleflex Incorporated
25039,airway surgical appliances ltd,Airway Surgical Appliances Ltd
25041,dade diagnostics of puerto rico inc,Independent
25043,hj sutton industries ltd,Independent
25045,cadwell industries inc,Cadwell Industries Inc.
25046,quasar biotech inc,Quasar Bio-Tech Inc.
25047,jk chemicals limited,Independent
25050,discovery diagnostics,Independent
25057,davis  geck a div of american cyanacid,Independent
25060,rmo inc,Rmo Inc.
25061,boston scientific microvasive,Independent
25062,osstell ab,Pm Privatstiftung
25063,syncardia systems llc,Independent
25064,bcl xray canada inc,Bcl X-Ray Canada Inc
25065,revolution sante fasrs 91916445 quebec inc,Independent
25068,ortoped ulc,Cascade Orthopedic Supply Inc
25069,affinity biologicals inc,Affinity Biologicals Inc
25070,the institute of natural health technologies,Independent
25072,theos medical systems,Theos Medical Systems Inc.
25074,arthrotek inc,Independent
25075,regumed regulative medizintechnik gmbh,Century Galaxy Gmbh
25076,nucletron bv a wholly owned subsidiary of elekta ab,Elekta Ab
25078,hewlett packard company mcminnville division,Independent
25079,twente medical systems international bv,Twente Medical Systems International Bv
25080,zoll medical canada inc,Asahi Kasei Corp.
25081,orthobay inc,Orthobay Pty. Limited
25083,gibeck respiration,Independent
25084,mycone dental supply co inc ta mizzy,Keystone Industries
25085,angel accessibility incorporated,Independent
25086,depuy canada ltd j  j medical products,Independent
25088,otto bock healthcare canada ltd,Otto Bock Holding Gmbh & Co. Kg
25089,devilbiss health care canada,Independent
25090,thermo trace limited trading as thermo fisher scientific,Thermo Fisher Scientific Inc
25093,richway  fuji bio inc,Richway & Fuji Bio Inc.
25095,sunrise medical hcm inc,V.S.M. Investors Llc
25096,dorel juvenile group a division of dorel industries inc,"Dorel Industries, Inc."
25101,associated health systems inc,Associated Health Systems Inc
25103,dental imaging technologies corporation dba gendex dental systems,Danaher Corporation
25104,cardinal contact lens inc,Cardinal Contact Lens Inc
25105,monteris medical corporation,Monteris Medical Corp
25106,life technologies corporation also trading as invitrogen corporation,Thermo Fisher Scientific Inc
25107,domrex pharma inc,Domrex Pharma
25109,best vascular inc,Independent
25110,topcon canada inc,Topcon Corporation
25114,1073849 ontario ltd oa tollos,Aurora Capital Partners L.P.
25118,encore medical lp also trading as djo surgical,The Blackstone Group Lp
25120,hoya conbio,Independent
25122,cochlear canada inc,Cochlear Ltd.
25123,biodent 2812690 canada inc,Independent
25127,biotest medical diagnostics gmbh,Biomedica Diagnostics Inc
25131,echopixel inc,Echopixel Inc.
25133,j vaillancourt corp ltee,J. Vaillancourt Corporation Ltee
25135,varian medical systems beijing co ltd,Yocan Medical Systems Inc
25136,alimed inc,"Alimed, Inc."
25137,il international canada ltd,Independent
25138,summer infant inc,"Summer Infant, Inc."
25141,amd medicom inc,Rozacorp Inc
25143,compumedics usa inc,Independent
25144,c a s medical systems inc also trading as casmed,Cas Medical Systems Inc
25146,regional media,Independent
25148,terumo medical corporation elkton,Braebon Medical Corporation
25151,myndtec inc,Myndtec Inc
25156,carestream medical ulc,Carestream Medical Ltd
25157,sybaritic inc global aesthetic solutions,"Sybaritic, Inc"
25158,meta biomed co ltd,Meta Biomed Co. Ltd.
25161,icon global supply,Independent
25162,qrc quality respiratory care inc,Independent
25163,starkey laboratories inc,Artron Laboratories Inc
25164,dentsply llc also dba dentsply caulk,Dentsply Sirona Inc.
25165,ameriwater llc,Suez
25166,pharmacy brand pharmaceuticals ltd dba surgo surgical supply,Pharmacy Brand Pharmaceuticals Ltd
25167,canadian home healthcare inc,Independent
25169,auradonics inc,Auradonics Inc.
25170,clearwater clinical ltd,Clearwater Clinical Ltd.
25171,metoxit ag,Ag Ziegelwerke Horw-Gettnau-Muri Holding
25172,farnorth sales associates inc,Farnorth Sales Associates Inc.
25174,circon canada inc inc,Independent
25175,galen medical ltd,Pacific Surgical Holdings Ltd
25177,tidi products llc adba tidi cfi produtcs llc adba cfi medical,Tidi Products  Llc
25183,c turner medical ltd,Independent
25185,istat canada limited,Independent
25186,the rascal company of canada corp,Independent
25187,sanvic health inc,Independent
25192,amdritmed  inc,Rozacorp Inc
25193,osumex natural alternatives ltd,Independent
25195,hollister limited,Hollister Incorporated
25196,dectronique 1984 inc,Dectronique (1984) Inc
25197,prollenium medical technologies inc,Prollenium Medical Technologies Inc
25198,jubilant hollisterstier llc,Jubilant Hollisterstier Llc
25199,randox laboratories canada limited,Independent
25201,cardine md inc,Independent
25202,sistemi srl,Independent
25209,dollarama lp,"Dollarama, Inc."
25210,synovis micro companies alliance inca sub of synovis life tech inc,Baxter International
25211,boston scientific neuromodulation corporation,Independent
25212,familiprix inc,Familiprix Inc
25216,conmed linvatec endoscopy division,Independent
25218,takara belmont osaka higasi koujou,Independent
25223,medefil inc,Medefil Inc.
25225,mds ingram  bell,Independent
25228,stance healthcare inc,Stance Healthcare Inc
25231,medex inc,Medxl Inc
25233,synovis surgical innovations a division of synovis life technologies,Independent
25234,instrumentation laboratory company,Independent
25237,yiwu zoso craft factory,Independent
25239,coulter immunology a div of coulter corporation,Independent
25241,ambulanc shenzhen tech co ltd,Ambulanc (Shenzhen) Tech. Co. Ltd.
25242,sewoon medical co ltd korea,Geo Medical Co. Ltd.
25243,mattioli engineering srl,Independent
25245,tribute pharmaceuticals canada inc,Independent
25248,3997413 canada inc emrn,Independent
25249,aim instrumentation ltd,Independent
25250,palco labs inc,Independent
25251,direct marketing pg inc,Independent
25252,orthocanada medicalsolutions orthopediques svm inc,Independent
25253,90287343 quebec incsecond skin rubber products inc,Independent
25254,amvex canada,Independent
25255,healthtek,Independent
25256,andy davis,Independent
25257,cedarlane corporation,Cedarlane Corporation
25258,novartis consumer health canada inc,Independent
25259,hengan pharmacare co ltd hong kong,Hengan
25260,valeant pharmaceuticals north america llc,"Bausch Health Cos., Inc."
25261,fast first aid and survival technologies limited,F.A.S.T. First Aid And Survival Technologies Limited
25262,the shandex sales group limited,Shandex Sales Group Limited
25263,intertechohio,Independent
25264,janssen inc,Johnson & Johnson
25266,92047281 quebec inc  ab4cd inc,Independent
25267,intertech resourcesinc,Independent
25270,omnia spa,Independent
25273,alpha dental supplies ltd,Independent
25274,amt vantage group inc,Independent
25275,amd medicom inc,Independent
25277,jubilant draximage inc,Jubilant Draximage Inc
25278,cosmed srl,Cosmed Srl
25279,karl storz endoscopy canada ltd,Karl Storz Se & Co. Kg
25280,robert mathys company,Independent
25281,jtech medical industries inc,Jtech Medical Industries Inc.
25285,solmillennium medical inc,Sol-Millennium Medical Inc
25287,sigmaaldrich canada co,Merck Kgaa
25289,vasamedics,Independent
25291,oeilsecca inc  brio optic,Independent
25292,unipath limited,Abbott Laboratories
25297,joshcor distributing inc,Independent
25298,lifetronics medical inc,Independent
25302,medtronic neurosurgery ps medical,Independent
25303,ge medical systems navigation and visualization inc,Independent
25305,mediware information systems inc,Independent
25306,kriosun,Independent
25308,north american draeger,Independent
25309,novo nordisk canada inc,Novo Nordisk A/S
25310,promident llc dba johnsonpromident,Johnson-Promident
25311,medtronic cardiopulmonary,Independent
25312,lv lomas limited,Independent
25313,clearcanvas inc,Clearcanvas Incorporated
25314,prism medical usa,Prism Medical Ltd.
25315,vygon us dba vygon corporation dba churchill medical systems,Soc Part Financiere Pierre Simonet
25316,stickman industries inc,Independent
25320,m dialysis inc,Independent
25321,tem systems inc,Independent
25322,ultramedix ltd,Independent
25323,pmp preferred medical products,Independent
25324,endymed medical ltd,Endymed Ltd
25325,northland healthcare products limited,Northland Healthcare Products Limited
25326,kensey nash corporation dba dsm biomedical,Royal Dsm Nv
25327,endocare inc,"Endocare, Inc."
25328,oxoid ely limited,Independent
25329,chief medical supplies ltd,Chief Medical Supplies Ltd
25334,diagnostic hybrids inc  also trading as quidel corporation,Quidel Corporation
25336,hurricane medical,Hurricane Medical Inc
25337,bego bremer goldschlagerei wilh herbst gmbh  co kg,Bego Bremer Goldschlägerei Wilh. Herbst Gmbh & Co.Kg
25339,groupe erp produits professionnels ltee,Groupe Erp Produits Professionnels Ltée
25340,chattanooga group a division of encore medical lp,"Chattanooga Group, Inc."
25341,denka seiken co ltd,Independent
25342,bio compression systems inc,Bio Compression Systems Inc.
25343,pentron clinical technologies llc,Danaher Corporation
25344,terumo medical corporation elkton,Abbvie Inc.
25346,beagle patch usa llc,Independent
25347,ceraver osteal america inc,Ceraver
25348,resintech inc,Resintech Inc.
25350,medacta canada,Medacta Holding Sa
25351,xintec corporation dba convergent laser technologies,Xintec Corporation
25352,emd millipore corporation,Merck Kgaa
25354,accriva dba accumetrics dba international technidyne corporation,Independent
25355,delta biotech inc,Delta Biotech Inc
25356,jaccell medic,Jac-Cell Medic
25357,prestige medical,Independent
25358,jvita cosmedic group,Independent
25360,surgical science systems inc,Independent
25361,photomedex inc also dba photo therapeutics,Photomedex Inc.
25368,3m unitek corporation dba 3m unitek orthodontic products,3M Company
25369,fisher diagnostics a division of fisher scientific company llc,Independent
25370,vitrolife as,Vitrolife Ab
25374,iontoderma,Independent
25376,hansen medical inc,Independent
25377,alliance mercantile inc,Independent
25378,diasorin molecular llc,Diasorin Spa
25380,biopharm inc,Independent
25381,focus surgery inc,Focus Surgery Inc
